,기준분기코드,상권구분코드명,상권코드,상권코드명,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수
1168,4,골목상권,2110301,성신여대입구역 7번,8,,,,,,,,,
1169,4,전통시장,2130141,강북북부골목시장,5,,,,,,,,,
1170,4,전통시장,2130134,"솔샘시장(미아6,7동골목시장)",6,,,,,,,,,
1171,4,전통시장,2130176,유진상가,3,,,,,,,,,
1172,4,골목상권,2110165,국립정신건강센터,8,,,,,,,,,
1173,4,골목상권,2110391,샘말어린이공원,12,,,,,,,,,
1174,4,골목상권,2110916,내방역 4번,5,,,,,1.0,,,,
1175,4,전통시장,2130231,독산동 우시장,4,,,,,,,,,
1176,4,골목상권,2110951,신사은행나무공원,1,,,,,,,,,
1177,4,전통시장,2130011,충신시장,3,,,,,,,,,
1178,4,골목상권,2110607,금빛새마을금고본점,4,,,,,,,,,
1179,4,전통시장,2130091,청량종합도매시장,4,,,,,,,,,
1180,4,골목상권,2110427,노원 을지대학교병원,4,,,,,,,,,
1181,4,골목상권,2110436,상계제일중학교,8,,1.0,,,,,,,
1182,4,골목상권,2110444,수색성당,7,,,,,,,,,
1183,4,골목상권,2110592,서울금융고등학교,4,,,,,,,,,
1184,4,골목상권,2110156,군자역 5번,3,1.0,,,,,,,,
1185,4,전통시장,2130044,에리어식스(벨포스트),1,,,,,,,,,
1186,4,전통시장,2130032,인현시장,1,,,,,,,,,
1187,4,전통시장,2130233,남문시장,2,,,,,,,,,
1188,4,전통시장,2130260,신대방1동골목상권,6,,,,,,,,,
1189,4,전통시장,2130080,자양종합시장(기능상실),2,,,,,1.0,,,,
1190,4,전통시장,2130005,세운상가가동,1,,,,,,,,,
1191,4,골목상권,2110884,봉천역 4번(봉천110안전센터),2,,,,,,,,,
1192,4,골목상권,2110915,서래초등학교,1,,,,,,,,,
1193,4,골목상권,2111055,선사초등학교,1,,,,,,,,,
1194,4,골목상권,2110799,영등포본동주민센터,1,,,,,,,,,
1195,4,전통시장,2130275,강남골목시장,1,,,,,,,,,
1196,4,골목상권,2110011,청운초등학교,1,,,,,,,,,
1197,4,전통시장,2130123,꿈의숲 장곡 골목형상점가,4,,,,,,,,,
1198,4,골목상권,2110368,송천초등학교,1,,,,,,,,,
1199,4,골목상권,2110870,신림주공2단지(광신고등학교),2,,,,,,,,,
1200,4,골목상권,2111009,송파책박물관,1,,,,,,,,,
1201,4,골목상권,2110278,망우본동주민센터,36,5.0,,,,1.0,,,,
1202,4,전통시장,2130167,연신내상점가(연빛거리),40,,1.0,,,,,,,
1203,4,발달상권,2120091,본서부병원,56,1.0,2.0,,,,,,,
1204,4,골목상권,2110471,응암동우체국,22,2.0,,,,,,,,
1205,4,골목상권,2110485,연신내우체국,9,2.0,,,,,,,,
1206,4,전통시장,2130208,목동깨비시장(목3동시장),28,,1.0,,,,,,,
1207,4,골목상권,2110469,응암정보도서관,48,2.0,1.0,,,,,,,
1208,4,전통시장,2130163,응암오거리상점가,15,,1.0,,,,,,,
1209,4,골목상권,2110597,신월1동주민센터,16,2.0,2.0,,,,,,,
1210,4,발달상권,2120109,서울남부지방법원,33,1.0,1.0,,,,,,,
1211,4,전통시장,2130204,경창시장,10,,,,,,,,,
1212,4,골목상권,2110604,신월4동주민센터,12,2.0,,,,,,,,
1213,4,골목상권,2110659,화곡역 4번,18,1.0,,,,,,,,
1214,4,골목상권,2110632,방화역 3번,15,,,,,,,,,
1215,4,전통시장,2130219,까치산시장,29,,3.0,,,,,,,
1216,4,골목상권,2110646,푸른들청소년도서관,22,2.0,,,,,,,,
1217,4,발달상권,2120120,화곡역,88,,3.0,,,,,,,
1218,4,골목상권,2110700,고척초등학교,16,1.0,,,,,,,,
1219,4,골목상권,2110652,양천향교역 2번,16,1.0,,,,,,,,
1220,4,골목상권,2110653,화곡역 2번,10,1.0,,,,,,,,
1221,4,발달상권,2120131,가산디지털단지,212,7.0,25.0,,,,,,,
1222,4,전통시장,2130230,가리봉시장,5,,,,,,,,,
1223,4,골목상권,2110721,가리봉파출소,14,,,,,,,,,
1224,4,골목상권,2110691,개봉중학교,17,,,,,,,,,
1225,4,골목상권,2110735,말미고개,13,,1.0,,,,,,,
1226,4,골목상권,2110738,문성초등학교,20,2.0,1.0,,,,,,,
1227,4,발달상권,2120169,서초역,52,5.0,8.0,,,,,,,
1228,4,발달상권,2120190,강남을지병원,72,,3.0,,,,,,,
1229,4,골목상권,2110749,금산초등학교(금천고등학교),19,,,,,,,,,
1230,4,골목상권,2110747,석수역 1번 출입구,11,,,,,,,,,
1231,4,발달상권,2120153,노량진역(노량진),73,2.0,6.0,,,,,,,
1232,4,골목상권,2110828,노량진역 6번,23,2.0,1.0,,,,,,,
1233,4,발달상권,2120154,장승배기역,52,3.0,2.0,,,1.0,,,,
1234,4,골목상권,2110827,NH농협은행 상도동지점,14,,1.0,,,,,,,
1235,4,골목상권,2110852,이수역 9번,5,2.0,,,,,,,,
1236,4,골목상권,2110850,사당역 10번,31,1.0,1.0,,,,,,,
1237,4,골목상권,2110824,대방역 3번,8,,,,,,,,,
1238,4,골목상권,2110819,신대방역 4번,30,1.0,1.0,1.0,,,,,,
1239,4,골목상권,2110935,한전아트센터,6,,,,,,,,,
1240,4,골목상권,2110834,동작구자원봉사센터,5,,,,,,,,,
1241,4,발달상권,2120156,"총신대입구역(이수, 총신대)",142,2.0,7.0,,,,,,,
1242,4,골목상권,2110912,방배동사이길,15,1.0,2.0,,,,,,,
1243,4,발달상권,2120215,포스코사거리,92,,17.0,,,,,,,
1244,4,발달상권,2120164,내방역,75,2.0,6.0,3.0,,,,,,
1245,4,골목상권,2110913,방현초등학교(방배119안전센터),21,,,,,,,,,
1246,4,발달상권,2120184,포이사거리(삼호물산),70,1.0,9.0,,,,,,,
1247,4,골목상권,2110230,장안현대홈타운1차아파트,10,,,,,,,,,
1248,4,골목상권,2110820,성남고등학교,15,1.0,,,,,,,,
1249,4,발달상권,2120066,장한평역(장한평),94,1.0,9.0,,,1.0,,,,
1250,4,골목상권,2110218,답십리사거리,21,,,,,,,,,
1251,4,골목상권,2110387,쌍문초등학교,23,,,,,,,,,
1252,4,발달상권,2120247,굽은다리역,48,1.0,5.0,,,,,,,
1253,4,골목상권,2111041,거여역 8번,1,,,,,,,,,
1254,4,발달상권,2120230,송파사거리(송파역),59,,5.0,,,,,,,
1255,4,전통시장,2130326,고덕 골목형상점가,11,,,,,,,,,
1256,4,골목상권,2111068,강동성심병원,9,,1.0,1.0,,,,,,
1257,4,골목상권,2110039,회현역 1번,5,,,,,,,,,
1258,4,전통시장,2130051,동화동 골목형상점가,16,,,,,,,,,
1259,4,골목상권,2110254,오거리공원,19,1.0,,,,,,,,
1260,4,골목상권,2110066,서울역 15번,12,2.0,,,,,,,,
1261,4,전통시장,2130056,용산용문시장,20,,,,,1.0,,,,
1262,4,발달상권,2120015,종로6가,35,,,,,,,,,
1263,4,발달상권,2120014,종로5가역,94,2.0,3.0,,,,,,,
1264,4,골목상권,2110995,봉은사역 4번,5,,,,,,,,,
1265,4,골목상권,2110167,용마초등학교,22,,1.0,,,,,,,
1266,4,골목상권,2110058,성심여자고등학교,14,,,,,1.0,,,,
1267,4,발달상권,2120041,신용산역(용산역),90,8.0,11.0,,,,,,,
1268,4,전통시장,2130022,숭례문수입상가(남대문시장),3,1.0,2.0,,,,,,,
1269,4,골목상권,2110041,남산케이블카,12,1.0,,1.0,,,,,,
1270,4,발달상권,2120037,동대문역사문화공원역,125,2.0,5.0,1.0,,,,,,
1271,4,전통시장,2130036,중부시장(신중부시장),18,,2.0,,,1.0,,,,
1272,4,전통시장,2130070,뚝섬역상점가,16,1.0,2.0,,,,,,,
1273,4,발달상권,2120053,건대입구역(건대),85,1.0,4.0,,1.0,,,,,
1274,4,전통시장,2130055,"황학시장(서울중앙시장, 신중앙시장)",6,1.0,,,,,,,,
1275,4,골목상권,2110054,청구역 3번,5,1.0,,,,,,,,
1276,4,발달상권,2120054,어린이대공원역,38,1.0,1.0,,,,,,,
1277,4,골목상권,2110660,등촌3동주민센터,51,2.0,,,,,13.0,,,
1278,4,골목상권,2110115,상왕십리역 3번,20,1.0,,,,,,,,
1279,4,골목상권,2110102,옥수역 6번,16,1.0,,,,,,,,
1280,4,골목상권,2110157,자양동우체국,12,1.0,1.0,,,,,,,
1281,4,골목상권,2110151,자양한강도서관,13,,,,,,,,,
1282,4,골목상권,2110270,혜원여고,10,1.0,1.0,,,2.0,,,,
1283,4,전통시장,2130111,"동원전통종합시장(동원시장, 동원전통시장 상점가)",45,,,,,4.0,,,,
1284,4,골목상권,2110305,보문역 5번,18,2.0,1.0,,,,,,,
1285,4,전통시장,2130117,정릉시장,22,,1.0,,,,,,,
1286,4,발달상권,2120075,월곡역,33,1.0,1.0,,,,,,,
1287,4,골목상권,2110349,화계역 2번,6,,,,,,,,,
1288,4,전통시장,2130182,영천시장,25,,1.0,,,,,,,
1289,4,골목상권,2110379,KT&G 북부지사,5,,,,,,,,,
1290,4,골목상권,2110354,삼각산119안전센터,11,,,,,,,,,
1291,4,골목상권,2110352,수유1동주민센터,31,3.0,,,,,,,,
1292,4,골목상권,2110366,광산사거리,9,,,,,,,,,
1293,4,골목상권,2110526,봉원사,17,,,1.0,,,,,,
1294,4,골목상권,2110504,명지전문대,1,,,,,,,,,
1295,4,전통시장,2130172,모래내시장(서중시장),19,,1.0,,,1.0,,,,
1296,4,골목상권,2110569,홍대땡땡거리,10,,,,,,,,,
1297,4,골목상권,2110509,연희대우아파트앞,16,,,,,,,,,
1298,4,골목상권,2110572,서강대역 1번,37,,,,,,,,,
1299,4,골목상권,2110512,연희지하차도,5,1.0,,,,,,,,
1300,4,골목상권,2110562,연트럴파크(연남동주민센터),10,,,,,,,,,
1301,4,발달상권,2120102,서교동(홍대),50,2.0,6.0,,,,,,,
1302,4,발달상권,2120100,망원역,41,,3.0,,,,,,,
1303,4,전통시장,2130186,망원시장,12,1.0,,,,,,,,
1304,4,골목상권,2110549,새터산,16,,,,,,,,,
1305,4,골목상권,2110794,영동초등학교,8,1.0,,,,,,,,
1306,4,골목상권,2110802,신길동홍어거리,6,,1.0,,,,,,,
1307,4,골목상권,2110868,남부초등학교,5,,,,,,,,,
1308,4,골목상권,2110759,문래예술촌(문래창작촌),34,3.0,2.0,,,,,,,
1309,4,골목상권,2110856,미성초등학교,27,1.0,2.0,,,,,,,
1310,4,전통시장,2130278,미성동 도깨비시장 골목형상점가,12,,,,,,,,,
1311,4,발달상권,2120210,선릉역,150,1.0,11.0,,,,,,,
1312,4,골목상권,2110972,강남세브란스병원미래의학연구센터,2,,,1.0,,,,,,
1313,4,전통시장,2130206,신정3동 골목시장,5,,,,,,,,,
1314,4,골목상권,2110992,도곡초등학교,3,3.0,,,,,,,,
1315,4,발달상권,2120151,보라매공원,39,1.0,6.0,,,,,,,
1316,4,골목상권,2110397,도봉산입구,27,2.0,1.0,,,,,,,
1317,4,골목상권,2110403,방학1동주민센터,10,2.0,,,,,,,,
1318,4,전통시장,2130018,동대문문구완구거리(동대문문구완구시장),13,,,,,,,,,
1319,4,골목상권,2110024,혜회동주민센터,9,2.0,,,,,,,,
1320,4,골목상권,2110215,회기역 1번,8,1.0,,,,,,,,
1321,4,전통시장,2130094,청량리청과물시장,12,,2.0,,,,,,,
1322,4,골목상권,2110191,고려대역 6번,9,,,1.0,,,,,,
1323,4,골목상권,2110478,응암1동주민센터,10,1.0,,,,,,,,
1324,4,골목상권,2110012,성곡미술관,11,2.0,,,,,,,,
1325,4,골목상권,2110994,개포고등학교,18,1.0,,,,,,,,
1326,4,골목상권,2110420,광운대역 1번,18,1.0,,1.0,,,,,,
1327,4,골목상권,2110396,쌍문역1번(쌍리단길),20,,,,,,,,,
1328,4,골목상권,2110406,도봉산역 1번,11,,,,,,,,,
1329,4,골목상권,2110426,상계2동주민센터,26,1.0,,,,,,,,
1330,4,골목상권,2110648,양천향교역 7번,21,,1.0,,,,,,,
1331,4,골목상권,2110098,서울독일학교,7,3.0,,,,,,,,
1332,4,골목상권,2110097,한남초등학교,10,3.0,1.0,,,,,,,
1333,4,전통시장,2130203,서서울 골목형상점가,9,,1.0,,,,,,,
1334,4,골목상권,2110598,신월문화체육센터,17,2.0,,,,,,,,
1335,4,골목상권,2110227,답십리공원,8,,,,,,,,,
1336,4,골목상권,2110468,응암역 3번,23,2.0,,,,,,,,
1337,4,골목상권,2110466,구산역 2번,7,,,,,,,,,
1338,4,골목상권,2110663,우장산롯데캐슬아파트앞,5,,,,,,,,,
1339,4,전통시장,2130222,오류시장,11,,,,,,,,,
1340,4,골목상권,2110737,금천세무서,7,1.0,1.0,,,,,,,
1341,4,전통시장,2130272,사당시장,4,,,,,1.0,,,,
1342,4,골목상권,2110910,내방역 5번,5,,,,,,,,,
1343,4,골목상권,2110004,대신고등학교,8,,,,,,,,,
1344,4,골목상권,2110434,태릉입구역 4번,4,,1.0,,,,,,,
1345,4,골목상권,2111040,거여초등학교,4,,,,,,,,,
1346,4,골목상권,2111008,석촌고분역 3번,9,,,,,,,,,
1347,4,골목상권,2110116,청계천박물관,11,3.0,1.0,,,,,,,
1348,4,골목상권,2110177,동의초등학교,1,,,,,,,,,
1349,4,골목상권,2110040,중구회현체육센터(정화예술대남산캠퍼스),9,,,2.0,,,,,,
1350,4,골목상권,2110588,한겨레신문사,6,,1.0,,,,,,,
1351,4,골목상권,2110061,효창동주민센터,16,,,1.0,,,,,,
1352,4,전통시장,2130136,수유재래시장,1,,,,,,,,,
1353,4,골목상권,2110326,장위동성당,14,,,,,,,,,
1354,4,골목상권,2110381,번동주공2단지,5,,,,,,,,,
1355,4,골목상권,2110568,광흥창역 1번,7,,,,,,,,,
1356,4,골목상권,2110493,북가좌초등학교,2,,,,,,,,,
1357,4,골목상권,2110508,서연중학교,10,,,,,,,,,
1358,4,골목상권,2110803,신길2동우편취급국,7,1.0,,,,,,,,
1359,4,골목상권,2110887,서울산업정보학교(서울삼성초등학교),12,1.0,,,,,,,,
1360,4,골목상권,2110575,대흥동주민센터,6,1.0,,,,,,,,
1361,4,골목상권,2110570,KB국민은행 서강지점,7,,1.0,,,,,,,
1362,4,골목상권,2110548,마포구청역 4번,7,,,,,,,,,
1363,4,골목상권,2110789,대림성모병원,27,,2.0,,,,,,,
1364,4,골목상권,2110182,용두희망어린이공원,13,,,,,,,,,
1365,4,골목상권,2110989,대치동아우편취급국,1,1.0,,,,,,,,
1366,4,골목상권,2110388,도봉우체국,3,,,,,,,,,
1367,4,골목상권,2110186,종암초등학교,2,,,,,,,,,
1368,4,골목상권,2110440,상계3동4동주민센터,6,,1.0,,,,,,,
1369,4,전통시장,2130160,수일시장,6,,,,,,,,,
1370,4,골목상권,2110461,새절역 2번,7,,,,,,,,,
1371,4,골목상권,2110637,송정역 2번,5,1.0,,,,,,,,
1372,4,골목상권,2110701,고척동성당,8,,,,,,,,,
1373,4,골목상권,2110725,가산동주민센터,10,1.0,,,,,,,,
1374,4,골목상권,2110090,한국폴리텍대학서울정수캠퍼스,8,7.0,,,,,,,,
1375,4,골목상권,2110123,마장역 3번,10,1.0,,,,,,,,
1376,4,골목상권,2110173,구남초등학교,3,,,,,,,,,
1377,4,골목상권,2110104,신금호역 4번,6,,,,,,,,,
1378,4,골목상권,2110143,뚝섬유원지역 1번,2,,,,,,,,,
1379,4,골목상권,2110238,배꽃어린이공원,1,,,,,,,,,
1380,4,전통시장,2130180,포방터시장,8,,,,,,,,,
1381,4,골목상권,2110807,신길역 3번,1,,,,,,,,,
1382,4,골목상권,2110976,언북초등학교,2,1.0,,,,,,,,
1383,4,전통시장,2130306,강남언주로,4,,,,,,,,,
1384,4,전통시장,2130200,"신월7동 골목시장(약수시장, 우성상가)",5,,,,,,,,,
1385,4,골목상권,2110402,도봉구 정병원,11,,,,,,,,,
1386,4,전통시장,2130311,새마을시장,17,,2.0,,,,,,,
1387,4,골목상권,2110106,금북초등학교,2,,,,,,,,,
1388,4,골목상권,2110131,성수동카페거리,5,,1.0,,,,,,,
1389,4,골목상권,2110051,한양공고앞 교차로,2,,,,,,,,,
1390,4,골목상권,2110574,서강대학교,5,,,1.0,,,,,,
1391,4,골목상권,2110197,세종대왕기념관교차로,3,,,,,,,,,
1392,4,골목상권,2110414,장석교회,5,,,,,,,,,
1393,4,전통시장,2130103,이경시장,2,,,,,,,,,
1394,4,전통시장,2130298,강남터미널지하도상점가2구역,2,,,,,,,,,
1395,4,골목상권,2110126,서울숲역 1번,3,1.0,,,,,,,,
1396,4,골목상권,2110538,충정로역 3번,3,,,,,,,,,
1397,4,골목상권,2110546,양화대교북단,1,,,,,,,,,
1398,4,골목상권,2110801,신풍역 6번(신길6동공영주차장),1,,,,,,,,,
1399,4,골목상권,2110121,한양대역 4번,2,,1.0,,,,,,,
1400,4,골목상권,2110072,열정도,1,,,,,1.0,,,,
1401,4,골목상권,2110114,왕십리파출소,6,1.0,,,,,,,,
1402,4,골목상권,2110425,계상초등학교,14,1.0,,,,,,,,
1403,4,골목상권,2110450,시립서북병원,20,,,,,,,,,
1404,4,전통시장,2130223,고척근린시장,17,1.0,,,,,,,,
1405,4,골목상권,2110465,연신내역 7번,10,,,,,,,,,
1406,4,골목상권,2110449,증산역 3번,26,3.0,,,,,,,,
1407,4,골목상권,2110670,신곡초등학교,24,,,,,,,,,
1408,4,골목상권,2110666,KC대학교,3,,,,,,,,,
1409,4,골목상권,2110655,발산역 5번,14,,,,,,,,,
1410,4,골목상권,2110702,개봉초등학교,6,,,,,,,,,
1411,4,전통시장,2130238,은행나무시장,14,,,,,,,,,
1412,4,발달상권,2120189,강남역,380,7.0,24.0,,,,,,,
1413,4,골목상권,2110694,세곡초등학교,22,2.0,,,,,,,,
1414,4,골목상권,2110836,상도역 5번,33,,,,,,,,,
1415,4,골목상권,2110825,신대방삼거리역 1번,26,,,,,,,,,
1416,4,골목상권,2110848,양지어린이공원,10,,,,,,,,,
1417,4,발달상권,2120155,총신대학교,7,,,,,,,,,
1418,4,발달상권,2120152,신대방삼거리역,64,,2.0,,,,,,,
1419,4,골목상권,2110842,흑리단길,11,,1.0,,,,,,,
1420,4,골목상권,2110927,잠원역,13,,,,,,,,,
1421,4,발달상권,2120161,방배동가구거리(사당동가구거리),7,,,,,,,,,
1422,4,골목상권,2110903,방배아이파크아파트,10,,,,,,,,,
1423,4,발달상권,2120216,경기고교사거리(경기고교앞사거리),31,,4.0,,,,,,,
1424,4,발달상권,2120183,양재천카페거리,5,,1.0,,,,,,,
1425,4,골목상권,2110934,우면주공아파트,17,,,,,,,,,
1426,4,발달상권,2120226,석촌고분역,53,1.0,3.0,,,,,,,
1427,4,골목상권,2111012,석촌역 6번,13,3.0,,,,,,,,
1428,4,골목상권,2110532,아현역 2번,17,2.0,2.0,,,,,,,
1429,4,전통시장,2130174,연희사러가,2,,,,,,,,,
1430,4,골목상권,2111023,문정역 1번,7,,1.0,,,,,,,
1431,4,골목상권,2110382,솔밭공원역 1번,13,,,,,,,,,
1432,4,골목상권,2110973,강남구청역 4번,10,,,,,,,,,
1433,4,발달상권,2120227,잠실역,128,1.0,18.0,,,,,,,
1434,4,골목상권,2111073,둔촌동역 1번(한산중학교),20,1.0,,,,,,,,
1435,4,발달상권,2120243,천호역,128,2.0,5.0,,,,,,,
1436,4,골목상권,2111053,성내천어린이공원(하니사랑길),11,,,1.0,,,,,,
1437,4,전통시장,2130318,로데오거리상점가,37,1.0,1.0,,,,,,,
1438,4,골목상권,2111049,천호지구대(천호동자전거거리),7,,,,,,,,,
1439,4,골목상권,2111057,천호공원(해공체육문화센터),20,,,,,,,,,
1440,4,골목상권,2111078,굽은다리역 4번,19,1.0,,,,,,,,
1441,4,관광특구,1001491,이태원 관광특구,63,5.0,6.0,,,3.0,,,,
1442,4,골목상권,2110515,홍은중학교,10,1.0,,,,,,,,
1443,4,골목상권,2110095,한강진역 3번,11,5.0,,,,,,,,
1444,4,발달상권,2120221,봉은사역,33,2.0,6.0,,,,,,,
1445,4,전통시장,2130086,서울약령시장,134,1.0,1.0,,,,,,,
1446,4,발달상권,2120006,종각역,118,1.0,11.0,,,,,,,
1447,4,골목상권,2110017,정독도서관,5,,,,,,,,,
1448,4,발달상권,2120029,을지로2가,22,,2.0,,,,,,,
1449,4,골목상권,2110166,구의1동주민센터,8,1.0,1.0,,,,,,,
1450,4,골목상권,2110079,후암동주민센터,25,3.0,1.0,,,2.0,,,,
1451,4,골목상권,2110074,서울역 12번,32,1.0,1.0,,,,,,,
1452,4,전통시장,2130061,이태원시장,2,,,,,,,,,
1453,4,골목상권,2110142,화양사거리,24,,1.0,,,,,,,
1454,4,골목상권,2110124,뚝섬역교차로,4,,1.0,,,,,,,
1455,4,골목상권,2110135,성동세무서,14,1.0,,,,,,,,
1456,4,골목상권,2110138,송정체육공원,19,,,,,,,,,
1457,4,전통시장,2130112,사가정시장,20,,,,,,,,,
1458,4,골목상권,2110149,세종대학교,5,,,,,,,,,
1459,4,발달상권,2120056,구의역,63,,4.0,,,,,,,
1460,4,골목상권,2110168,대원고등학교,5,1.0,,,,,,,,
1461,4,발달상권,2120058,구의사거리,23,,2.0,,,,,,,
1462,4,골목상권,2110154,광진정말공원,20,,,,,,,,,
1463,4,골목상권,2110169,성동초등학교,13,,,,,,,,,
1464,4,골목상권,2110242,면목5동주민센터,16,1.0,,,,2.0,,,,
1465,4,골목상권,2110658,화곡초등학교,22,2.0,,,,,,,,
1466,4,골목상권,2110245,KB국민은행 중화동지점,4,,1.0,,,,,,,
1467,4,골목상권,2110240,태릉시장 특화거리,12,,,,,,,,,
1468,4,골목상권,2110267,망우역 2번,16,,,,,,,,,
1469,4,골목상권,2110258,면동초등학교,14,2.0,1.0,,,,,,,
1470,4,골목상권,2110319,종암동주민센터,25,3.0,1.0,,,,,,,
1471,4,골목상권,2110282,국민대학교앞,11,1.0,,,,,,,,
1472,4,골목상권,2110290,북한산보국문역 1번,3,,,,,,,,,
1473,4,골목상권,2110325,장곡초등학교,9,1.0,,,,,,,,
1474,4,골목상권,2110320,KB국민은행 종암동지점,4,,1.0,,,,,,,
1475,4,전통시장,2130128,돌곶이시장(석관황금시장),3,,,,,,,,,
1476,4,골목상권,2110378,송중동주민센터,10,,,,,,,,,
1477,4,발달상권,2120004,종로구청,31,3.0,2.0,1.0,,,,,,
1478,4,골목상권,2110339,국립4.19민주묘지,11,,,,,,,,,
1479,4,골목상권,2110101,옥정중학교,6,,,,,,,,,
1480,4,전통시장,2130139,강북종합전통시장(강북종합골목시장),13,,,,,,,,,
1481,4,전통시장,2130135,수유중앙골목시장(수유중앙시장),5,,,,,,,,,
1482,4,골목상권,2110566,경의선책거리,24,2.0,3.0,1.0,,,,,,
1483,4,전통시장,2130242,대림중앙 골목형상점가,3,,,,,,,,,
1484,4,골목상권,2110507,명지대학교,15,2.0,1.0,,,,,,,
1485,4,골목상권,2110500,남가좌동현대아파트,7,,,,,,,,,
1486,4,골목상권,2110542,마포구청역 7번,18,2.0,,,,,,,,
1487,4,전통시장,2130193,신수시장,3,,,,,,,,,
1488,4,발달상권,2120093,연희동,37,,4.0,,,,,,,
1489,4,골목상권,2110552,성미산체육관,11,2.0,,,,,,,,
1490,4,골목상권,2110517,서대문소방서,6,,,,,,,,,
1491,4,골목상권,2110883,은천초등학교(은천교앞),17,,,,,,,,,
1492,4,골목상권,2110577,용강동주민센터,12,2.0,,,,,,,,
1493,4,발달상권,2120104,연남동(홍대),66,1.0,4.0,1.0,,,,,,
1494,4,골목상권,2110544,망리단길,41,1.0,,,,,,,,
1495,4,발달상권,2120106,마포역,45,1.0,9.0,,,,,,,
1496,4,골목상권,2110590,만리재,13,,,,,,,,,
1497,4,골목상권,2110757,양평역 2번,9,,1.0,,,,,,,
1498,4,전통시장,2130256,신동시장,3,,,,,,,,,
1499,4,골목상권,2110787,신길3동주민센터,18,1.0,1.0,,,,,,,
1500,4,골목상권,2110812,신길6동주민센터,10,,,,,,,,,
1501,4,발달상권,2120142,대림역,57,2.0,5.0,,,,,,,
1502,4,골목상권,2110766,대림역 5번,5,,,,,,,,,
1503,4,전통시장,2130255,영등포전통시장,9,,,,,,,,,
1504,4,골목상권,2110855,신대방역 2번,35,,,,,,,,,
1505,4,골목상권,2110864,신림우방아파트,3,,,,,,,,,
1506,4,골목상권,2110891,구암초등학교,8,,,,,,,,,
1507,4,골목상권,2110862,난곡초등학교(난곡동벽화마을),12,,,,,,,,,
1508,4,전통시장,2130287,삼성동 시장(삼성동시장),4,,,,,,,,,
1509,4,골목상권,2110424,상계초등학교,14,,,,,,,,,
1510,4,발달상권,2120209,"강남구청(청담역_8번, 강남세무서)",75,4.0,5.0,,,,,,,
1511,4,관광특구,1001496,강남 마이스 관광특구,34,1.0,8.0,,1.0,,,,,
1512,4,골목상권,2111030,방이역 2번,8,1.0,,,,,,,,
1513,4,골목상권,2110226,장안1동주민센터,23,2.0,1.0,,,,,,,
1514,4,골목상권,2110220,외대앞역 1번,27,,,,,,,,,
1515,4,골목상권,2110006,부암동주민센터,4,1.0,,,,,,,,
1516,4,골목상권,2110390,방학초등학교,16,1.0,1.0,,,,,,,
1517,4,골목상권,2110206,텃골근린공원,8,1.0,,,,,,,,
1518,4,전통시장,2130095,청량리전통시장,15,,,,,,,,,
1519,4,골목상권,2110198,동대문중앙새마을금고본점,3,,,,,,,,,
1520,4,골목상권,2110025,충신시장옆,6,1.0,,,,,,,,
1521,4,골목상권,2110026,종로5가역 4번,4,2.0,,,,,,,,
1522,4,골목상권,2110214,경희대후문,13,1.0,,7.0,,,,,,
1523,4,골목상권,2110213,청량초등학교,11,,1.0,2.0,,,,,,
1524,4,골목상권,2110408,가인초등학교,14,,1.0,,,,,,,
1525,4,골목상권,2110407,도봉역 2번,37,2.0,,,,,,,,
1526,4,골목상권,2110439,당고개역 5번,9,1.0,,,,,,,,
1527,4,골목상권,2110585,마포경찰서,7,1.0,,,,,,,,
1528,4,전통시장,2130226,고척프라자,5,,,,,,,,,
1529,4,골목상권,2110876,서원동주민센터(신관중학교),7,1.0,,,,,,,,
1530,4,골목상권,2111001,아래방죽마을공원(율현초등학교),10,,,,,,,,,
1531,4,골목상권,2110303,성신여대입구역 1번,7,1.0,,,,,,,,
1532,4,골목상권,2110482,연신초등학교,3,1.0,,,,,,,,
1533,4,골목상권,2110459,응암역 2번,9,,1.0,,,,,,,
1534,4,골목상권,2110624,목동문화체육센터,3,1.0,,,,,,,,
1535,4,골목상권,2110727,독산역 1번 출입구,5,,,,,,,,,
1536,4,골목상권,2110733,금천어울림복지센터,4,,,,,,,,,
1537,4,발달상권,2120177,신논현역 1번,8,2.0,,,,,,,,
1538,4,골목상권,2110750,시흥4동주민센터(서울신흥초등학교),14,1.0,1.0,,,,,,,
1539,4,전통시장,2130263,신노량진시장(기능상실),3,,,,,,,,,
1540,4,골목상권,2110822,신대방삼거리역 4번(대림초등학교),5,,,,,,,,,
1541,4,골목상권,2110968,강남구청역 2번,3,,,,,,,,,
1542,4,골목상권,2111085,묘곡초등학교(고덕아이파크아파트),13,1.0,,,,,,,,
1543,4,골목상권,2111033,문정동성당,8,,,,,,,,,
1544,4,발달상권,2120236,장지역(가든파이브),39,2.0,2.0,,,,,,,
1545,4,골목상권,2111035,오금공원(오주중학교),3,,,,,,,,,
1546,4,발달상권,2120059,구삼강변맛길,24,2.0,1.0,,,1.0,,,,
1547,4,골목상권,2110312,안암역 2번,8,,1.0,1.0,,,,,,
1548,4,골목상권,2110346,4.19민주묘지역 2번,12,,,1.0,,,,,,
1549,4,골목상권,2110539,미근동,9,2.0,1.0,,,,,,,
1550,4,골목상권,2110340,인수중학교,5,,,,,,,,,
